d058.s043.t000	4) temporary housing for homeless or displaced persons.
d057.s039.t013	1) a proposal offered for acceptance or rejection.
d057.s039.t014	0) an associate that one works with. 0) an associate that one works with. 0) an associate
d057.s039.t015	2) a sentence of inquiry that asks for a reply.
d057.s039.t016	0) a person who is head of an administrative department of government.
d057.s039.t017	1) the person who holds the office of head of state of the United States government. 5) the office of
d057.s039.t018	0) something proposed (such as a plan or assumption) 0) something proposed (such as a plan or assumption
d057.s039.t019	0) a specialized division of a large organization.
d057.s039.t020	1) something that is communicated by or to or between people or groups. 0) the activity of communicating; the
d057.s039.t021	1) relating to or originating in or characteristic of another place or part of the world. 0) of concern to
d057.s039.t022	0) the organization that is the governing authority of a political unit. 0) the organization that is the governing authority
d057.s039.t023	0) of or relating to the United States of America or its people or language or culture.
d057.s039.t024	0) a diplomat of the highest rank; accredited as representative from one country to another. 0) a diplomat of
d057.s039.t025	0) in a foreign country.  Final Answer: The final answer is 0) in a foreign country. I
d057.s039.t026	3) preservation and methodical arrangement as of documents and papers etc.. 0) the entering of a legal document into
d057.s039.t027	0) a distinct part that can be specified separately in a group of things that could be enumerated on a list.
d057.s039.t028	1) a list of matters to be taken up (as at a meeting). 0) a temporally organized plan
d057.s039.t029	0) an organization of independent states formed in 1945 to promote international peace and security. 0) an organization
d057.s039.t030	0) a large number or amount.
d057.s039.t031	0) concerning or belonging to all or at least two or more nations.
d057.s039.t032	5) the collection of particulars considered as a system.
d057.s039.t033	0) an item in a newspaper. 4 0Final Answer: The final answer is 0) an
d057.s039.t034	9) to hear and understand.
d057.s039.t035	0) a table where breakfast is eaten. 1) a table in a restaurant. 2) a table in
d057.s039.t036	2) a sentence of inquiry that asks for a reply.  #  #  #  #  #  #
d057.s039.t037	1) the person who holds the office of head of state of the United States government.
d057.s039.t038	0) a person who is head of an administrative department of government.
d057.s039.t039	0) a conference at which press and tv reporters ask questions of a politician or other celebrity. 0) a conference
d057.s039.t040	0) the act of delivering a formal spoken communication to an audience.
d057.s039.t041	0) a member of a senate.
d057.s039.t042	0) a member of the United States House of Representatives.  #  #  #  #  #  #
d057.s039.t043	0) nonfictional prose forming an independent part of a publication. 4) None of the above. 5
d057.s039.t044	0) a publication that appears at fixed intervals. 0) a publication that appears at fixed intervals. 0)
d057.s039.t045	9) a decision to do something or to behave in a certain manner.
d057.s039.t046	0) of or relating to or belonging to a nation or country. 1) limited to or in the interests of
d057.s039.t047	2) the persons (or committees or departments etc.) who make up a body for the purpose of administering something.
d057.s039.t048	0) a formal message requesting something that is submitted to an authority.
d057.s039.t049	0) the activity of contributing to the fulfillment of a need or furtherance of an effort or purpose.
d057.s039.t050	0) confined to particular persons or groups or providing privacy. 2) concerning one person exclusively. 3) not
d057.s039.t051	0) of or relating to the United States of America or its people or language or culture.
d057.s039.t052	5) (usually plural) a social group whose members control some field of activity and who have common aims.
d057.s039.t053	0) in a foreign country. 1) at a distance from a place. 2) on the ground.
d057.s039.t054	0) continuing in the same way.
d057.s039.t055	0) to infinity; without or seemingly without limit. 0) to infinity; without or seemingly without limit.
d055.s028.t000	3) the main body of a written work (as distinct from illustrations or footnotes etc.). 0) the words
d055.s028.t001	0) the cognitive process of understanding a written linguistic message. 7) the act of measuring with meters or similar instruments
d055.s028.t002	6) continue after an interruption.
d055.s028.t003	0) immediately following in time or order.
d055.s028.t004	1) an instance of something occurring.
d160.s079.t000	2) material in the top layer of the surface of the earth in which plants can grow (especially with reference to its
d160.s079.t001	1) to cause to separate and go in different directions. 0) distribute loosely 2) cause to separate
d160.s079.t002	0) shield from danger, injury, destruction, or damage. 0) shield from danger, injury, destruction,
d160.s079.t003	0) the process of flocculating; forming woolly cloudlike aggregations. 0) the process of flo
day.n.06_example.1	1) some point or period in time. 7) the time for one complete rotation of the earth relative to a
d003.s049.t000	0) coming next after the seventeenth in position. 0) coming next after the seventeenth in position.
d003.s049.t001	0) a period of 100 years.
d003.s049.t002	9) spend or use time.
d003.s049.t003	4) the continuum of experience in which events pass from the future through the present to the past.
d003.s049.t004	0) try to get or reach.
d003.s049.t005	1) judgment involved in the determination of rights and the assignment of rewards and punishments. 0) the quality of being
d003.s049.t006	0) coming next after the eighteenth in position. 0) coming next after the eighteenth in position.
d003.s049.t007	0) coming next after the nineteenth in position. 1) a century in which a particular event or period of time
d003.s049.t008	9) spend or use time. 13) happen, occur, take place. 14) have existed, have
d003.s049.t009	1) ten 10s. 0) a period of 100 years. 1) ten 10s
d003.s049.t010	2) the generic use of the word to refer to any human being.
d003.s049.t011	4) happen, occur, take place.
d003.s049.t012	0) filled with satisfaction. 1) allayed. 0) filled with satisfaction. 1) allayed
d003.s049.t013	0) the collection of rules imposed by authority. 7.5/10Final Answer: The final answer is
d056.s077.t000	0) continuing in time or space without interruption; - James Jeans. 0) 0) 0)
d056.s077.t001	4) the activity of managing or exerting control over something. 1 2 3 4 5
d056.s077.t002	0) provide as food.
d056.s077.t003	0) used of a single unit or thing; not two or more. 0) used of a single unit or
d056.s077.t004	8) one of the portions into which something is regarded as divided and which together constitute a whole.
d056.s077.t005	0) a compound used primarily in veterinary medicine to rid farm animals of internal parasites.
d056.s077.t006	0) denoting a quantity consisting of one more than eight and one less than ten.
d056.s077.t007	8) one of the portions into which something is regarded as divided and which together constitute a whole.
d056.s077.t008	0) solid homogeneous inorganic substances occurring in nature having a definite chemical composition. 0) 0) 0
d056.s077.t009	1) white crystalline form of especially sodium chloride used to season and preserve food.
d082.s051.t000	0) experiencing or showing fear.
d082.s051.t001	0) increase the likelihood of. 7) express willingness to have in one's home or environs.
d082.s051.t002	1) characteristic of or associated with soldiers or the military.
d082.s051.t003	0) a hostile disagreement face-to-face.  Final Answer: The final answer is 0) a hostile disagreement face
d082.s051.t004	0) the countries of (originally) Europe and (now including) North America and South America.
d082.s051.t005	0) negation of a word or group of words.
d082.s051.t006	3) attain success or reach a desired goal.
d082.s051.t007	0) a member of the communist party. 0) a member of the communist party. 0) a member
d082.s051.t008	2) make an effort or attempt.
d082.s051.t009	0) destroy property or hinder normal operations.
d082.s051.t010	0) relating to or characteristic of the western parts of the world or the West as opposed to the eastern or oriental
d082.s051.t011	4) one possessing or exercising power or influence or authority. 7) a state powerful enough to influence events throughout the
d082.s051.t012	0) (weapons) deriving destructive energy from the release of atomic energy. 0) 0) 0)
d082.s051.t013	0) physical strength. 0) physical strength. 0) physical strength. 0) physical strength.
d082.s051.t014	0) the countries of (originally) Europe and (now including) North America and South America.
d082.s051.t015	0) have the quality of being; (copula, used with an adjective or a predicate noun). 0)
d082.s051.t016	0) having no bearing on or connection with the subject at issue.
d082.s051.t017	0) a minor short-term fight.  % Answer: 0) a minor short-term fight.  %
d082.s051.t018	0) organized opposition to authority; a conflict in which one faction tries to wrest control from another. 0) organized
d082.s051.t019	0) a thoroughfare (usually including sidewalks) that is lined with buildings. 5/5/2014
d082.s051.t020	0) a legislative assembly in certain countries.
d082.s051.t021	0) conducted with or marked by hidden aims or methods. 0) conducted with or marked by hidden aims or methods
d082.s051.t022	3) the casual or unexpected convergence.
d082.s051.t023	0) conducted with or marked by hidden aims or methods. 0) conducted with or marked by hidden aims or methods
d082.s051.t024	0) a member of a conspiracy. 0) a member of a conspiracy. 0) a member of a
d082.s051.t025	0) an organization of independent states formed in 1945 to promote international peace and security. 0) an organization
d082.s051.t026	0) information that is spread for the purpose of promoting some cause. 0) information that is spread for the purpose
d082.s051.t027	5) a sphere of activity involving effort.
d082.s051.t028	0) relating to or characteristic of diplomacy. 0) relating to or characteristic of diplomacy. 0) relating to
d082.s051.t029	0) a prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda)
d082.s051.t030	0) more readily or willingly. 4) in a more subtle or indirect way.5) in a more precise
d082.s051.t031	2) standing above others in quality or position.
d082.s051.t032	2) a specific identifiable position in a continuum or series or especially in a process.
d168.s067.t000	0) a muscular sac attached to the liver that stores bile (secreted by the liver) until it is needed for
d168.s067.t001	1) contain or hold; have within.
d168.s067.t002	0) being ten more than thirty.
d168.s067.t003	0) a metric unit of volume equal to one thousandth of a liter.
d168.s067.t004	0) of the color between blue and yellow in the color spectrum; similar to the color of fresh grass.
d168.s067.t005	0) of a color similar to that of wood or earth.
d168.s067.t006	0) a digestive juice secreted by the liver and stored in the gallbladder; aids in the digestion of fats
d168.s067.t007	0) being one more than two. 0) being one more than two. 0) being one more than
d168.s067.t008	0) having a surface free from roughness or bumps or ridges or irregularities.
d168.s067.t009	3) of a color between yellow and blue in the color spectrum; similar to the color of a leaf that has turned
d168.s067.t010	0) a hard lump produced by the concretion of mineral salts; found in hollow organs or ducts of the body
d168.s067.t011	2) have certain dimensions. 0) determine the measurements of something or somebody, take measurements of. 1)
d168.s067.t012	0) used of a single unit or thing; not two or more.
d168.s067.t013	0) a metric unit of length equal to one hundredth of a meter.
d168.s067.t014	0) the length of a straight line passing through the center of a circle and connecting two points on the circumference.
d107.s057.t000	0) despite anything to the contrary (usually following a concession) 0) 0) 0) 0
d107.s057.t001	8) the act of changing from one use or function or purpose to another.  Final Answer: The final answer is
d107.s057.t002	0) the property of a body that causes it to have weight in a gravitational field.  Final Answer: The final
d107.s057.t003	0) the physical magnitude of something (how big it is) 0) the physical magnitude of something (how big
d107.s057.t004	0) have the quality of being; (copula, used with an adjective or a predicate noun) 4)
d107.s057.t005	0) liable to be erroneous or misleading.
d107.s057.t006	0) a quantifier that can be used with count nouns and is often preceded by `as' or `too'
d107.s057.t007	0) relating to photography or obtained by using photography. 0) relating to photography or obtained by using photography.
d107.s057.t008	1) a streak of light in the sky at night that results when a meteoroid hits the earth's atmosphere and air
d107.s057.t009	3) convey or reveal information.  #  #  #  #  #  #  #  #
d107.s057.t010	1) an indication that makes something evident. 1Final Answer: The final answer is 1) an indication
d107.s057.t011	0) like down or as soft as down. 0) like down or as soft as down. 0)
d107.s057.t012	0) in a relaxed manner; not rigid. 0) in a relaxed manner; not rigid. 0)
d107.s057.t013	1) held with another element, substance or material in chemical or physical union. 9) none of the above.
d107.s057.t014	0) stony or metallic object that is the remains of a meteoroid that has reached the earth's surface.
d107.s057.t015	1) the manner of construction of something and the arrangement of its parts.
d107.s057.t016	0) the amount per unit size.
d107.s057.t017	0) less than normal in degree or intensity or amount.  0) less than normal in degree or intensity or
d046.s014.t000	0) being four more than twenty.  Final Answer: The final answer is 0) being four more than twenty
d046.s014.t001	0) a room in a school where lessons take place. 0) a room in a school where lessons take place
d046.s014.t002	0) denoting a quantity consisting of 12 items or units.
d046.s014.t003	0) lacking definite structure or organization.  Final Answer: The final answer is 0. I hope it is correct
d046.s014.t004	0) an educational institution.
d046.s014.t005	0) give something useful or necessary to.
d046.s014.t006	6) a person who is subjected to experimental or other observational procedures; someone who is an object of investigation.  (
d046.s014.t007	2) a male human offspring. 0) a youthful male person 1) a friendly informal reference to a grown
d046.s014.t008	2) a youthful female person.
d158.s080.t000	1) not less than.
d158.s080.t001	0) a person who expects the worst. 1) a person who is optimistic. 2) a person who
d158.s080.t002	0) accept as true; take to be true.
d158.s080.t003	0) an international alliance involving many different countries.  %%% 0) an international alliance involving many different countries.
d158.s080.t004	5) fall abruptly. 7) devote (oneself) fully to. are not correct. The correct answer is
d158.s080.t005	6) the final state.
d158.s080.t006	0) an aircraft that has a fixed wing and is powered by propellers or jets. 0) an aircraft that
d158.s080.t007	1) a serious accident (usually involving one or more vehicles) 0: "crash" is a loud reson
d158.s080.t008	0) a republic in central Africa; achieved independence from Belgium in 1960. 0) a republic in central
d158.s080.t009	0) be shown or be found to be. 4. 0) be shown or be found to be.
d158.s080.t010	0) not correct; not in conformity with fact or truth. 0) not correct; not in conformity with fact
d078.s064.t000	7) remove oneself from an association with or participation in.
d078.s064.t001	0) a human beingFinal Answer: The final answer is 0) a human being. I hope it is
d078.s064.t002	0) a human being.  Final Answer: The final answer is 0) a human being. I hope it
d078.s064.t003	0) become part of; become a member of a group or organization. 4) be or become joined or united
d078.s064.t004	0) a human beingFinal Answer: The final answer is 0) a human being. I hope it is
d078.s064.t005	4) a group of musicians playing popular music for dancing.
d078.s064.t006	0) a person who sings. 0) a person who sings. 0) a person who sings.
d220.s084.t000	0) record in a public office or in a court of lawFinal Answer: The final answer is 0)
d123.s041.t000	5) come after in time, as a result.
d123.s041.t001	0) (chemistry) a process in which one or more substances are changed into others.  % 0.00
d123.s041.t002	1) (biology) the basic structural and functional unit of all organisms; they may exist as independent units of life (
d123.s041.t003	6) carve, cut, or etch into a material or surface.
d123.s041.t004	3) a steel hand tool with small sharp teeth on some or all of its surfaces; used for smoothing wood or metal
d123.s041.t005	9) afford access to. 9) make the opening move 10) display the contents of a file or start
d123.s041.t006	0) denoting a quantity consisting of 20 items or units. 0) denoting a percentage or proportion.
d123.s041.t007	0) similar to or containing or dissolved in water.
d123.s041.t008	0) a crystalline salt used like potassium iodide.
d123.s041.t009	0) a homogeneous mixture of two or more substances; frequently (but not necessarily) a liquid solution.
pick.n.06_example.0	5) a thin sharp implement used for removing unwanted material. 4) a small thin device (of metal or plastic
d096.s009.t000	0) make available or accessible, provide or furnish.
d096.s009.t001	0) a small open container usually used for drinking; usually has a handle.
d096.s009.t002	4) dried leaves of the tea shrub; used to make tea. 0) a beverage made by steeping
d096.s009.t003	8) state as one's opinion or judgement; declare. 9) recite or repeat a fixed text.
d096.s009.t004	0) a small open container usually used for drinking; usually has a handle.
d096.s009.t005	0) bear a physical resemblance to.
d096.s009.t006	1) indicating exactness or preciseness. 0) and nothing more. 3) absolutely. 4)
d096.s009.t007	0) a group of things of the same kind that belong together and are so used.
d096.s009.t008	7Answer: 7Answer: 7Answer: 7Answer: 7Answer:
d096.s009.t009	0) any number of entities (members) considered as a unit.
d096.s009.t010	1) coming after all others in time or space or degree or being the only one remaining. 1. 1
d096.s009.t011	1) a period of time occupying a regular part of a calendar year that is used for some particular activity.
bloomer.n.01_example.0	0) a flower that blooms in a particular way.
d053.s058.t000	0) reach, make, or come to a decision about something. 0) reach, make, or come to
d053.s058.t001	1) an organization created for business ventures.
d053.s058.t002	1) be in charge of, act on, or dispose of. 7.1.1.1.1
d053.s058.t003	1) primary social group; parents and children.
d053.s058.t004	1) productive work (especially physical work done for wages) 0) a social class comprising those who do manual labor
d053.s058.t005	0) examine and note the similarities or differences of. 0) examine and note the similarities or differences of.
d053.s058.t006	2) how much there is or how many there are of something that you can quantify.
d053.s058.t007	1) productive work (especially physical work done for wages) 0Final Answer: The final answer is 1
d053.s058.t008	0) give something useful or necessary to. 0) give something useful or necessary to. 0) give something
d053.s058.t009	1) primary social group; parents and children. 8) 1. 9) 1. 10
d053.s058.t010	1) productive work (especially physical work done for wages) 0) a social class comprising those who do manual labor
d053.s058.t011	2) the psychological feature that arouses an organism to action toward a desired goal; the reason for the action; that
d053.s058.t012	3) having great diversity or variety. 4) 3) having great diversity or variety. 5)
d053.s058.t013	1) an organization created for business ventures. 1Final Answer: The final answer is 1) an organization
d053.s058.t014	1) include in a list. 4) enumerate. 0) give or make a list of. (I
d053.s058.t015	0) a set of data arranged in rows and columns.
d053.s058.t016	0) used of a single unit or thing; not two or more. 0) used of a single unit or
d034.s035.t000	0) in the historical present; at this point in the narration of a series of past events.
d034.s035.t001	0) stay in one place and anticipate or expect something.
d034.s035.t002	1) an indefinitely short timeFinal Answer: The final answer is 1) an indefinitely short time. I hope
d034.s035.t003	1) let something be known. 1) let something be known. 1) let something be known.
d034.s035.t004	1) take into consideration, have in view. 0) have on one's mind, think about actively.
d034.s035.t005	0) a human being.
d034.s035.t006	0) have the quality of being; (copula, used with an adjective or a predicate noun) 7)
d034.s035.t007	0) negation of a word or group of words.
d034.s035.t008	0) a human being. 0) a human being. 0) a human being. 0) a
d034.s035.t009	9) a social unit living together.
d034.s035.t010	1) cause to be in a certain state; cause to be in a certain relation.
d034.s035.t011	0) an addictive narcotic extracted from seed capsules of the opium poppy.
d034.s035.t012	0) a beverage consisting of an infusion of ground coffee beans.
d055.s070.t000	0) the act of choosing or selecting. 5/5Final Answer: The final answer is 0)
d055.s070.t001	0) the act of rejecting something.  % Correct.  % Incorrect.  % Incorrect.  % Incorrect.
d055.s070.t002	0) a particular course of action intended to achieve a result.
d055.s070.t003	0) come to pass.  # Answer: 0) come to pass.  # Answer: 0)
d055.s070.t004	0) a set of related records (either written or electronic) kept together.
d055.s070.t005	3) obtain data from magnetic tapes. 3) obtain data from magnetic tapes. 3) obtain data from magnetic
blaze.v.05_example.0	3) move rapidly and as if blazing.
senseval2.d001.s026.t000	0) be shown or be found to be. 0) be shown or be found to be. 0)
senseval2.d001.s026.t001	0) consider in detail and subject to an analysis in order to discover essential features or meaning.
senseval2.d001.s026.t002	0) very sad; especially involving grief or death or destruction. 0) very sad; especially involving grief or death
senseval2.d001.s026.t003	0) not common or ordinarily encountered; unusually great in amount or remarkable in character or kind. 0) not common
senseval2.d001.s026.t005	4) give rise to; cause to happen or occur, not always intentionally.  Final Answer: The final answer is
senseval2.d001.s026.t006	0) capable of happening or existing. 1) existing in possibility. 0) capable of happening or existing.
senseval2.d001.s026.t007	1) being or involving basic facts or principles.  0) serving as an essential component 2) far-reaching
senseval2.d001.s026.t008	2) the clear (and often sudden) understanding of a complex situation.
senseval2.d001.s026.t009	1) reduced to the simplest and most significant form possible without loss of generalization.  % 0.02
senseval2.d001.s026.t010	0) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the
senseval2.d001.s026.t011	8) state as one's opinion or judgement; declare.  Final Answer: The final answer is 8. I
senseval2.d001.s026.t012	2) member of a board of directors.  Final Answer: The final answer is 2. I hope it is
d079.s103.t000	3) have an existence, be extant.
d079.s103.t001	20) generally admired.
d079.s103.t002	0) an adult person who is male (as opposed to a woman) 5) an adult male person who has
d112.s033.t000	7) call to remembrance; keep alive the memory of someone or something, as in a ceremony. 7
d112.s033.t001	0) an environment in which many ideas and races are socially assimilated.
d112.s033.t002	0) North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North
d112.s033.t003	0) ten 10s.  (Note: the answer is a direct match, without any motivation) 0
d112.s033.t004	5) remote and separate physically or socially; ; - W.H.Hudson. 0Final Answer: The final
d112.s033.t005	5) remote and separate physically or socially; ; - W.H.Hudson.
d112.s033.t006	1) related or limited to a particular region. 0) characteristic of a region. 2) a region.
d112.s033.t007	0) of or relating to the activity or business for which you are trained. 0) of or relating to the
d112.s033.t008	0) any number of entities (members) considered as a unit. 0) any number of entities (members)
d112.s033.t009	0) negation of a word or group of words.  Final Answer: The final answer is 0) neg
d112.s033.t010	0) mix together different elements.
d112.s033.t011	0) all of the same or similar kind or nature. 3) uniform in structure, composition, or character.
d112.s033.t012	2) concerned with or applicable to or belonging to an entire nation or country.
d112.s033.t013	5) an assemblage of parts that is regarded as a single entity. 7: 3) a single
d112.s033.t014	0) for an extended time or at a distant time. 0.0) for an extended time or at a
d112.s033.t015	0) the activities of educating or instructing; activities that impart knowledge or skill. 1) knowledge acquired by learning
d112.s033.t016	0) the development of industry on an extensive scale. 0) the development of industry on an extensive scale.
d112.s033.t017	0) give rise to; cause to happen or occur, not always intentionally. 0) give rise to; cause
d112.s033.t018	0) throw or cast away. 0) throw or cast away. 0) throw or cast away.
d112.s033.t019	0) using speech rather than writing.
d112.s033.t020	1) a specific practice of long standing.
d112.s033.t021	1) an instrumentality for accomplishing some end.
d112.s033.t022	16) pass on a communication.  - 1: 4: 6: 7: 8:
d112.s033.t023	0) with regard to a culture. 2) of or relating to culture. 3) in a cultural context
d112.s033.t024	3) rich in significance or implication.
d112.s033.t025	1) information (data or ideas or observations) that can be used or reworked into a finished form.
bound.a.03_example.1	2) secured with a cover or binding; often used as a combining form. 5) headed or intending to head
d157.s031.t000	2) a grammatical category used in the classification of pronouns, possessive determiners, and verb forms according to
d157.s031.t001	2) consider or describe as similar, equal, or analogous. 0) examine and note the similarities or differences of
d157.s031.t002	0) a human beingFinal Answer: The final answer is 0) a human being. I hope it is
d157.s031.t003	0) (Old Testament) the Hebrew prophet who led the Israelites from Egypt across the Red sea on a journey known
d157.s031.t004	3) used to indicate a reason or explanation for something.
d157.s031.t005	0) perform an action, or work out or perform (an action) 9) perform on a stage or theater
d157.s031.t006	3) free from harm or evil.
d157.s031.t007	1) the state of being kept down by unjust use of force or authority: 0) the act of subjug
d121.s151.t000	0) the part of the day between noon and evening.
d121.s151.t001	0) come to a halt after driving somewhere.
d121.s151.t002	0) in deplorable condition. 1) not in working order. 1) not in working order.
d121.s151.t003	0) a one story house with a low pitched roof. 0) a one story house with a low pitched roof
d121.s151.t004	2) grounds for feeling hopeful about the future.
d121.s151.t005	9) spend or use time.
d121.s151.t006	4) happy and excited and energetic. 4) happy and excited and energetic. 4) happy and excited and
d097.s177.t000	0) prior to a specified or implied time. 1) 2) 3) 4) 5
d097.s177.t001	0) get hold of or seize quickly and easily. 0) get hold of or seize quickly and easily.
d097.s177.t002	0) slow to learn or understand; lacking intellectual acuity; ; ; - Thackeray. 5.
d097.s177.t003	0) a dull stupid fatuous person.
d097.s177.t004	0) a human being.
d097.s177.t005	0) to draw back the lips and reveal the teeth, in a smile, grimace, or snarl.
d097.s177.t006	3) be conscious of a physical, mental, or emotional state. 12) pass one's hands over the sexual
d097.s177.t007	0) to the maximum degree.  (Source:  https://www.quora.com/What-is-the-meaning
d097.s177.t008	7) an entity that is not named specifically.
d097.s177.t009	5) observe or determine by looking.
d097.s177.t010	1) a layer of snowflakes (white crystals of frozen water) covering the ground.
d097.s177.t011	0) anew.
d083.s001.t000	0) any number of entities (members) considered as a unit. 0) any number of entities (members)
d083.s001.t001	4) make out and issue.
d083.s001.t002	1) any of the equal portions into which the capital stock of a corporation is divided and ownership of which is evidenced by
d083.s001.t003	0) the capital raised by a corporation through the issue of shares entitling holders to an ownership interest (equity
d083.s001.t004	0) being one more than nine. 1) a number in the decimal system. 2) a specific amount
d083.s001.t005	0) to or from every one of two or more (considered individually). 2) one by one in a
d083.s001.t006	0) the act of constructing something.
d083.s001.t007	0) a waste pipe that carries away sewage or surface water. 1) someone who sews. 2)
d083.s001.t008	0) a surrounding or nearby region. 0) a surrounding or nearby region. 0) a surrounding or nearby
d083.s001.t009	1) an amount determined as payableFinal Answer: The final answer is 1) an amount determined as payable.
d083.s001.t010	4) give rise to; cause to happen or occur, not always intentionally.  or 14) make by shaping
d083.s001.t011	0) activity involved in maintaining something in good working order.
asynchronous_transfer_mode.n.01_example.0	1) a means of digital communications that is capable of very high speeds; suitable for transmission of images or voice or video
d011.s003.t000	0) a human being.  Final Answer: The final answer is 0) a human being. I hope it
d011.s003.t001	11) to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form. 13
d011.s003.t002	0) a room or establishment where alcoholic drinks are served over a counter.
d011.s003.t003	3) at this time; now.
d011.s003.t004	0) in the slightest degree or in any respect. 0) in the slightest degree or in any respect.
d011.s003.t005	0) a human being. 4) a location or place. 5) a person or thing that is the
d011.s003.t006	0) state emphatically and authoritatively. 7) proclaim one's support, sympathy, or opinion for or
d011.s003.t007	0) throw a glance at; take a brief look at.
d011.s003.t008	1) the part of a thoroughfare between the sidewalks; the part of the thoroughfare on which vehicles travel.
d011.s003.t009	10) extend one's body or limbs.
d011.s003.t010	0) a human limb; commonly used to refer to a whole limb but technically only the part of the limb between the
d114.s022.t000	0) one of the groups of Christians who have their own beliefs and forms of worship.
d114.s022.t001	1) take a risk in the hope of a favorable outcome. 1) take a risk in the hope of a
d114.s022.t002	0) take to be the case or to be true; accept without verification or proof. 0) 0)
d114.s022.t003	3) foolish or senseless behavior. 4) (not available) 0) the trait of acting stupidly
d114.s022.t004	2) the generic use of the word to refer to any human being. 0) an adult person who is male
d114.s022.t005	5) be identical or equivalent to. . . . . . . . .
d114.s022.t006	1) with or in a close or intimate relationship. 4) Note that the word "dear" in this
d114.s022.t007	0) the supernatural being conceived as the perfect and omnipotent and omniscient originator and ruler of the universe;
d114.s022.t008	3) the quality of being prudent and sensible.
d114.s022.t009	0) in addition.
d114.s022.t010	0) under normal conditions. 0) under normal conditions. 0) under normal conditions. 0) under
d114.s022.t011	0) express or state indirectly.
d114.s022.t012	1) the quality of being rash and foolish. 0) the trait of acting stupidly or rashly is not
d114.s022.t013	0) the supernatural being conceived as the perfect and omnipotent and omniscient originator and ruler of the universe;
d114.s022.t014	3) a stupid mistake.
d114.s022.t015	2) the generic use of the word to refer to any human being.
d114.s022.t016	5) be identical or equivalent to. 13. The church risk assuming that the `` folly '' of men is as
d114.s022.t017	3) in a simple manner; without extravagance or embellishment.  Final Answer: The final answer is 3
d114.s022.t018	1) indicating a pair or a duality.
d114.s022.t019	4) a course of conduct. 12) 4) a course of conduct. 13) 4)
d114.s022.t020	0) to consider or examine in speech or writing.
d114.s022.t021	1) closely similar or comparable in kind or quality or quantity or degree.
d114.s022.t022	6) a statement regarded as an object. 12) 7) an entity that is not named specifically.
d066.s013.t000	0) a man salesperson. 4) a person who sells goods. 5) a person who sells goods
d066.s013.t001	2) look at, interpret, and say out loud something that is written or printed. 1.0Answer
d066.s013.t002	1) paper used for writing or printing.
d066.s013.t003	0) include or contain; have as a component. 0) include or contain; have as a component.
d066.s013.t004	0) a statement that represents something in words. 1) the act of describing something. 2) sort or
d066.s013.t005	0) commodities offered for saleFinal Answer: The final answer is 0) commodities offered for sale. I hope
d146.s066.t000	3) perceive to be the same.
d146.s066.t001	1) be identical to; be someone or something. 7) work in a specific place, with a specific subject
d146.s066.t002	0) the coldest season of the year; in the northern hemisphere it extends from the winter solstice to the v
d146.s066.t003	5) the outside limit of an object or area or surface; a place farthest away from the center of something.
d146.s066.t004	6) shelter for persons displaced by war or political oppression or for religious beliefs.
d146.s066.t005	2) at a previous time.
d146.s066.t006	3) interrupt a tripFinal Answer: The final answer is 3) interrupt a trip. I hope it is
d146.s066.t007	7) place into the hands or custody of.  7) place into the hands or custody of. 7
d146.s066.t008	1) extending or moving from a higher to a lower place. 1) extending or moving from a higher to a
d146.s066.t009	13) physical assistance. 24/02/2020Answer: 13) physical assistance. 24/
d146.s066.t010	4) be in direct physical contact with; make contact.
d146.s066.t011	1) flap consisting of a piece of canvas that can be drawn back to provide entrance to a tent.  #
d207.s073.t000	0) increase in extent or intensity. 0) increase in extent or intensity. 0) increase in extent or
d207.s073.t001	3) continue in a place, position, or situation. 1 1 1 1 1 1
d108.s050.t000	0) know and comprehend the nature or meaning ofFinal Answer: The final answer is 0) know and comprehend
d108.s050.t001	0) an informal term for a father; probably derived from baby talk.
d147.s022.t000	0) a bed where seedlings are grown before transplanting.
d147.s022.t001	0) put into service; make work or employ for a particular purpose or for its inherent or natural purpose.
d147.s022.t002	11) most suitable or right for a thing specified.
d147.s022.t003	0) a plot of ground where plants are cultivated.
d147.s022.t004	2) material in the top layer of the surface of the earth in which plants can grow (especially with reference to its
d147.s022.t005	0) limited or below average in number or quantity or magnitude or extent.
d147.s022.t006	0) a loose material consisting of grains of rock or coral.
d147.s022.t007	0) contribute to the progress or growth of.
d147.s022.t008	0) the process of putting forth roots and beginning to grow.
d091.s133.t000	0) move toward, travel toward something or somebody or approach something or somebody. 21) come to me and he
d091.s133.t001	7) utter aloud.
d091.s133.t002	0) in or at that place.
d091.s133.t003	0) a plant consisting of one or more buildings with facilities for manufacturing.  # 0  # 0
d091.s133.t004	0) the territory occupied by one of the constituent administrative districts of a nation.  Final Answer: The final answer is
d091.s133.t005	1) engage or hire for work. 0) put into service; make work or employ for a particular purpose or
d091.s133.t006	0) being one more than four.}  \end{question}\begin{question}Consider the following sentences
d091.s133.t007	0) denoting a quantity consisting of 1,000 items or units. 0) denoting a quantity consisting
d091.s133.t008	0) (plural) any group of human beings (men or women or children) collectively.  Final Answer: The
d091.s133.t009	5) create or manufacture a man-made product.  - 0.1 0.2 0.3
